init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications,sku
23-205-104,23-205-104,Crankshaft Connecting Rod for Kawasaki 750 900 SS Sxi ZXI STS 1992-1995,95.95,57.55,False,,"New Replacement OE Kawasaki Crankshaft Connecting Rod

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.",   1992 Kawasaki 750 SS Rod			 1993 Kawasaki 750 SS Rod			 1993 Kawasaki Super Sport XI Rod			 1994 Kawasaki 750 SS Rod			 1994 Kawasaki ST Rod			 1994 Kawasaki Super Sport XI			 1994 Kawasaki XiR Rod			 1995 Kawasaki 750 SS Rod 1995 Kawasaki 750 Sxi Rod 1995 Kawasaki 750 ZXI Rod 1995 Kawasaki 900 ZXI Rod 1995 Kawasaki ST Rod 1995 Kawasaki STS Rod 1995 Kawasaki Super Sport XI Rod 1996 Kawasaki 750 Sxi Rod 1996 Kawasaki 750 ZXI Rod 1996 Kawasaki 900 ZXI Rod 1996 Kawasaki SS Rod 1996 Kawasaki STS Rod 1996 Kawasaki Super Sport XI Rod 1997 Kawasaki 750 Sxi Rod 1997 Kawasaki 750 ZXI Rod 1997 Kawasaki 900 ZXI Rod 1997 Kawasaki SS Rod 1997 Kawasaki STS Rod 1997 Kawasaki STX Rod 1997 Kawasaki Super Sport XI Rod 1998 Kawasaki 750 STX Rod 1998 Kawasaki STX Rod 1998 Kawasaki SXI PRO Rod 1998 Kawasaki Xi Sport Rod 1999 Kawasaki STX Rod 1999 Kawasaki SXI PRO Rod 1999 Kawasaki Xi Sport Rod 2000 Kawasaki STX Rod 2000 Kawasaki SXI PRO Rod 2001 Kawasaki STS Rod 2001 Kawasaki STX Rod 2001 Kawasaki SXI PRO Rod 2002 Kawasaki STS Rod 2002 Kawasaki STX Rod 2002 Kawasaki SXI PRO Rod 2003 Kawasaki STX Rod 2004 Kawasaki STX Rod,{22: 'SD0775'}
23-207-105,23-207-105,Crankshaft Connecting Rod for Kawasaki 750 Big Pin 1995-2002,95.95,57.55,True,,"New Replacement OE Kawasaki Crankshaft Connecting Rod

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.","  

 1995 Kawasaki 750 Sxi Rod
 1995 Kawasaki 750 ZXI Rod
 1995 Kawasaki ST Rod

1995 Kawasaki STS Rod 
1995 Kawasaki Super Sport XI
 1996 Kawasaki 750 Sxi Rod
 1996 Kawasaki 750 ZXI Rod 
 1996 Kawasaki SS Rod 
1996 Kawasaki STS Rod
 1996 Kawasaki Super Sport XI Rod
1997 Kawasaki 750 Sxi Rod 
1997 Kawasaki 750 ZXI Rod 
1997 Kawasaki SS Rod 
1997 Kawasaki STS Rod 
1997 Kawasaki Super Sport XI Rod
 1998 Kawasaki 750 STX Rod 
 1998 Kawasaki SXI PRO Rod 
1998 Kawasaki Xi Sport Rod
 1999 Kawasaki SXI PRO Rod
 1999 Kawasaki Xi Sport Rod
 2000 Kawasaki SXI PRO Rod 
2001 Kawasaki SXI PRO Rod 
2002 Kawasaki SXI PRO Rod",{23: 'SD0778'}
23-210-116,23-210-116,Crankshaft Connecting Rod for Kawasaki 1100 ZXI STX DI Ultra 130 1996-2000,95.95,57.55,True,,"New Replacement OE Kawasaki Crankshaft Connecting Rod

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.",   1996 Kawasaki 1100 ZXI Rod 1997 Kawasaki 1100 STX Rod 1997 Kawasaki 1100 ZXI Rod 1998 Kawasaki 1100 STX Rod 1998 Kawasaki 1100 ZXI Rod 1999 Kawasaki 1100 STX Rod 1999 Kawasaki 1100 ZXI Rod 2000 Kawasaki 1100 STX DI Rod 2000 Kawasaki 1100 ZXI Rod 2001 Kawasaki 1100 STX DI Rod 2001 Kawasaki 1100 ZXI Rod 2001 Kawasaki Ultra130 Rod 2002 Kawasaki 1100 STX DI Rod 2002 Kawasaki 1100 ZXI Rod 2002 Kawasaki Ultra130 Rod 2003 Kawasaki 1100 STX DI Rod 2003 Kawasaki 1100 ZXI Rod 2003 Kawasaki Ultra130 Rod 2004 Kawasaki Ultra130 Rod,{24: 'SD0782'}
23-209-208,23-209-208,Crankshaft Bearing Small hole with pin for Kawasaki 900 1100 1200,78.75,47.25,True,,New OE Replacement Kawasaki 900 1100 1200 Flywheel Outer Crankshaft Bearing Small Hole W/Pin.,"1995-1997 900 ZXI 1997-2004 STX 2001-2002 STS
1996-2003 1100 ZXI 1997-1999 1100 STX
2000-2003 1100STX DI  2001-2004 Ultra130
1999-2004 Ultra 150 2002-2005 STX-R 2003 1200 STX",{25: 'SD0788'}
41-102A,41-102A,Installation Gasket Kit for Sea-Doo 587 White GTS /SP/SPI/GTX /Speedster (White Single Carb) 1992-96,35.95,21.55,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1992 Sea-Doo GTS Installation Gasket Kit 1992 Sea-Doo GTX Installation Gasket Kit 1992 Sea-Doo SP Installation Gasket Kit 1992 Sea-Doo SPI Installation Gasket Kit 1993 Sea-Doo GTS Installation Gasket Kit 1993 Sea-Doo SP Installation Gasket Kit 1993 Sea-Doo SPI Installation Gasket Kit 1994 Sea-Doo GTS Installation Gasket Kit 1994 Sea-Doo SP Installation Gasket Kit 1994 Sea-Doo Speedster Installation Gasket Kit 1994 Sea-Doo SPI Installation Gasket Kit 1995 Sea-Doo GTS Installation Gasket Kit 1995 Sea-Doo SP Installation Gasket Kit 1995 Sea-Doo SPI Installation Gasket Kit 1996 Sea-Doo GTS Installation Gasket Kit 1996 Sea-Doo SP Installation Gasket Kit 1996 Sea-Doo SPI Installation Gasket Kit,{26: 'SD0797'}
78-401B-01,78-401B-01,Jet Pump Housing for Yamaha Wave Runner III /Wave Venture /Wave Raider /GP 6R8-51312-03-94 1993-2000,184.8,110.85,True,,New Replacement OE Yamaha Jet Pump Housing,1993 Yamaha Waverunner III 650 Jet Pump Housing (812301 & Up) 1994 Yamaha Waverunner III 700 Jet Pump Housing 1995 Yamaha Wave Venture 700 Jet Pump Housing 1995 Yamaha Waverunner III 650 Jet Pump Housing (812301 & Up) 1995 Yamaha Waverunner III 700 Jet Pump Housing 1996 Yamaha Wave Raider 700 Jet Pump Housing 1996 Yamaha Wave Raider 760 Jet Pump Housing 1996 Yamaha Wave Venture 700 Jet Pump Housing 1996 Yamaha Waverunner III 650 Jet Pump Housing (812301 & Up) 1997 Yamaha Wave Raider 700 Jet Pump Housing 1997 Yamaha Waverunner 760 Jet Pump Housing 1997 Yamaha Waverunner III 700 Jet Pump Housing 1998 Yamaha Wave Venture 700 Jet Pump Housing 1998 Yamaha Waverunner 760 Jet Pump Housing 1999 Yamaha GP 760 Jet Pump Housing 1999 Yamaha GP 800 Jet Pump Housing 2000 Yamaha GP 760 Jet Pump Housing 2000 Yamaha GP 800 Jet Pump Housing,{27: 'SD0805'}
23-209-217,23-209-217,C3 Crankshaft Bearing With Pin for Kawasaki 900 1100 1100DI 1200 Ultra,39.35,23.6,True,,New OE Replacement Kawasaki 900 1100/DI 1200 C3 PTO Outer Crankshaft Bearing W/Pin.,1995-1997 900 ZXI 1997-2004 STX 2001-2002 STS 1996-2003 1100 ZXI 1997-1999 1100 STX 2000-2003 1100STX DI  2001-2004 Ultra130,{28: 'SD0806'}
41-103,41-103,Installation Gasket Kit for Sea-Doo 657 XP /SPX /GTX 1993-1994,35.95,21.55,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1993 Sea-Doo XP Installation Gasket Kit 1994 Sea-Doo SPX Installation Gasket Kit 1994 Sea-Doo XP Installation Gasket Kit 1994 Sea-Doo GTX Installation Gasket Kit,{29: 'SD0809'}
23-213C,23-213C,Crankshaft Washer Set for Kawasaki - STX-12F /STX-15F 2003-2008,39.65,23.75,True,,Kawasaki Crankshaft Washer Set STX-12F /STX-15F 2003 2004 2005 2006 2007 2008,"2003 Kawasaki STX-12F Crankshaft Washer Set
2004 Kawasaki STX-12F Crankshaft Washer Set
2005 Kawasaki STX-12F Crankshaft Washer Set
2006 Kawasaki STX-12F Crankshaft Washer Set
2007 Kawasaki STX-12F Crankshaft Washer Set

2004 Kawasaki STX-15F Crankshaft Washer Set
2005 Kawasaki STX-15F Crankshaft Washer Set
2006 Kawasaki STX-15F Crankshaft Washer Set
2007 Kawasaki STX-15F Crankshaft Washer Set
2008 Kawasaki STX-15F Crankshaft Washer Set",{30: 'SD0813'}
41-104,41-104,Installation Gasket Kit for Sea-Doo 657 X XP /GTX /SPX 1994-1995,35.95,21.55,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1994 Sea-Doo XP Installation Gasket Kit 1994 Sea-Doo GTX Installation Gasket Kit 1995 Sea-Doo SPX Installation Gasket Kit 1995 Sea-Doo GTX Installation Gasket Kit,{31: 'SD0814'}
78-402-01,78-402-01,"Jet Pump Housing for Yamaha GP1200/ Wave Raider 1100/ Wave Venture 700, 760, 1100/ XL 700, 760, 1200",184.8,110.85,True,,"New OE Replacement Yamaha Jet Pump Housing
Includes replaceable Delrin Liner
Fits: 63M-51312-02-94
63M-51312-02-00

63M-51312-01-94

63M-51312-00-94
65A-R1312-00-94
","1995	Wave Raider 1100 Jet Pump Housing 
	
1996	Wave Raider 1100 Jet Pump Housing 
1996	Wave Venture 1100 Jet Pump Housing 
1996	Exciter Jet Pump Housing 
	
1997	GP 1200 Jet Pump Housing 
1997	WAVE VENTURE 1100 Jet Pump Housing 
1997	WAVE VENTURE 760 Jet Pump Housing 
1997	Exciter Jet Pump Housing 
	
1998	GP 1200  Jet Pump Housing 
1998	WAVE VENTURE 700 Jet Pump Housing 
1998	XL760 Jet Pump Housing 
1998	XL1200 Jet Pump Housing 
1998	Exciter Jet Pump Housing 
1998	Exciter Single Jet Pump Housing 
1998	Exciter Twin Jet Pump Housing 
	
1999	GP 1200 Jet Pump Housing 
1999	XL 700 Jet Pump Housing 
199	XL 760 Jet Pump Housing 
1999	EXCITER 135 Jet Pump Housing 
1999	EXCITER 270 Jet Pump Housing 
1999	LS 2000 Jet Pump Housing 
	
2000	XL 700 Jet Pump Housing 
2000	LS 2000 Jet Pump Housing 
	
2001	XL 700 Jet Pump Housing 
2001	LS 2000 Jet Pump Housing 
	
2002	XL 700 Jet Pump Housing 
2002	LS 2000 Jet Pump Housing 
2002	LX 2000 Jet Pump Housing 
	
2003	XL700 Jet Pump Housing 
2003	LX210 Jet Pump Housing 
2003	LS 2000 Jet Pump Housing 
2003	AR 210 Jet Pump Housing 
	
2004	XL700 Jet Pump Housing 
2004	LX210 Jet Pump Housing 
	
2005	LX210 Jet Pump Housing 
2005	AR210 Jet Pump Housing 
	
2014	LX210 Jet Pump Housing ",{32: 'SD0815'}
41-105,41-105,Installation Gasket Kit for Sea-Doo 717 GS /GSI /GTI /GTS Single Carb 1997-2001,35.95,21.55,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1997 Sea-Doo GS Installation Gasket Kit 1997 Sea-Doo GSI Installation Gasket Kit 1997 Sea-Doo GTI Installation Gasket Kit 1997 Sea-Doo GTS Installation Gasket Kit 1998 Sea-Doo GS Installation Gasket Kit 1998 Sea-Doo GSI Installation Gasket Kit 1998 Sea-Doo GTI Installation Gasket Kit 1998 Sea-Doo GTS Installation Gasket Kit 1999 Sea-Doo GS Installation Gasket Kit 1999 Sea-Doo GTI Installation Gasket Kit 1999 Sea-Doo GTS Installation Gasket Kit 2000 Sea-Doo GS Installation Gasket Kit 2000 Sea-Doo GTI Installation Gasket Kit 2000 Sea-Doo GTS Installation Gasket Kit 2001 Sea-Doo GS Installation Gasket Kit 2001 Sea-Doo GTI Installation Gasket Kit 2001 Sea-Doo GTS Installation Gasket Kit,{33: 'SD0820'}
80-102,80-102,Bearing/Seal Installer Tool for Sea-Doo 295000107,113.75,68.25,True,,"This tool is used to install the needle bearing and the oil seal on the impeller end of the oil filled two stroke jet pumps.

**This tool has been designed to properly install the needle bearing to allow space for lubrication purposes**",,{34: 'SD0825'}
23-307-125,23-307-125,Crankshaft Connecting Rod for Polaris 1200,112.95,67.75,True,,"New Replacement OE Polaris Crankshaft Connecting Rod.

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.",   1999 Polaris Genesis Rod		 2000 Polaris Genesis Rod		 2000 Polaris Pro 1200 Rod		 2000 Polaris SLX Rod		 2000 Polaris Virage TX Rod		 2001 Polaris Genesis Rod		 2001 Polaris Pro 1200 Rod		 2001 Polaris SLX Rod		 2001 Polaris Virage TX Rod		 2001 Polaris Virage Txi Rod		 2002 Polaris Genesis Rod		 2002 Polaris Genesis I Rod		 2002 Polaris Octane Rod		 2002 Polaris Virage I Rod		 2002 Polaris Virage TX Rod		 2002 Polaris Virage Txi Rod		 2003 Polaris Genesis I Rod		 2003 Polaris MSX 140 Rod		 2003 Polaris Octane Rod				 2003 Polaris Virage I Rod		 2004 Polaris Genesis I Rod		 2004 Polaris MSX 140 Rod		 2004 Polaris Octane Rod		 2004 Polaris Virage I Rod		 2005 Polaris Genesis I Rod,{35: 'SD0836'}
41-105A,41-105A,Installation Gasket Kit for Sea-Doo 717 HX /XP /GTI /Speedster/Sportster /SPX /HX Dual Carb 95-1997,35.95,21.55,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1995 Sea-Doo HX Installation Gasket Kit 1995 Sea-Doo XP Installation Gasket Kit 1996 Sea-Doo GTI Installation Gasket Kit 1996 Sea-Doo HX Installation Gasket Kit 1996 Sea-Doo Speedster Installation Gasket Kit 1996 Sea-Doo Sportster Installation Gasket Kit 1996 Sea-Doo SPX Installation Gasket Kit 1997 Sea-Doo HX Installation Gasket Kit,{36: 'SD0839'}
23-304-106A,23-304-106A,Crankshaft Connecting Rod for Polaris Pro 785,112.95,67.75,True,,"Same as 23-304-106 but has a longer big end pin to be used on the PTO end of the crankshaft.
1 rod required

SBT recommends rod side end play of .018 when assembling crank.",1997 Polaris SLX Pro 785 Rod 1998 Polaris SLX Pro 785 Rod 1999 Polaris Pro 785 Rod 2000 Polaris Pro 785 Rod 2001 Polaris Pro 785 Rod,{37: 'SD0844'}
41-213,41-213,Installation Gasket Kit for Kawasaki STX 12 F /STX 15 F 2003-2008,95.5,57.3,True,,"All gaskets necessary to install your SBT remanufactured motor.



","2003 Kawasaki STX-12F Installation Gasket Kit 2004 Kawasaki STX 15F Installation Gasket Kit 2004 Kawasaki STX-12F Installation Gasket Kit 2005 Kawasaki STX 15F Installation Gasket Kit 2005 Kawasaki STX-12F Installation Gasket Kit 2006 Kawasaki STX 15F Installation Gasket Kit 2006 Kawasaki STX-12F Installation Gasket Kit 2007 Kawasaki STX 15F Installation Gasket Kit 2007 Kawasaki STX-12F Installation Gasket Kit 2008 Kawasaki STX 15F Installation Gasket Kit2009 Kawasaki STX 15F Installation Gasket Kit
2010 Kawasaki STX 15F Installation Gasket Kit
2011 Kawasaki STX 15F Installation Gasket Kit
2012 Kawasaki STX 15F Installation Gasket Kit
2013 Kawasaki STX 15F Installation Gasket Kit
2014 Kawasaki STX 15F Installation Gasket Kit
2015 Kawasaki STX 15F Installation Gasket Kit
2016 Kawasaki STX 15F Installation Gasket Kit
2017 Kawasaki STX 15F Installation Gasket Kit",{38: 'SD0847'}
23-303-108,23-303-108,Crankshaft Connecting Rod for Polaris 650/750/780 (Short Pin),95.95,57.55,True,,"Rebuilding your crank will require (2) SBT Part # 23-303-108 (Flywheel & Middle) (1) SBT Part # 23-303-109 (PTO Side)

New Replacement OE Polaris Crankshaft Connecting Rod

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.",   1992 Polaris SL650 Rod 1993 Polaris SL 750 Rod 1993 Polaris SL650 Rod 1994 Polaris SL 750 Rod 1994 Polaris SL650 Rod 1994 Polaris SLT 750 Rod 1995 Polaris SL 750 Rod 1995 Polaris SL650 Rod 1995 Polaris SLT 750 Rod 1995 Polaris SLX Rod 1996 Polaris SL 780 Rod 1996 Polaris SLT 780 Rod 1996 Polaris SLX Rod1997 Polaris SL 780 Rod 1997 Polaris SLT 780 Rod,{39: 'SD0849'}
23-302-114,23-302-114,Crankshaft Connecting Rod for Polaris 700/900/1050,95.95,57.55,False,,"New Replacement OE Polaris Crankshaft Connecting Rod.

Complete with washers, piston pin, lower rod bearing and wrist-pin bearing.",   1995 Polaris SLH Rod		 1996 Polaris SL 700 Rod		 1996 Polaris SL 900 Rod		 1996 Polaris SLT Rod		 1996 Polaris SLTX Rod		 1997 Poalris SL 700 DLX Rod		 1997 Polaris SL 700 Rod		 1997 Polaris SL 900 Rod		 1997 Polaris SL1050 Rod		 1997 Polaris SLT 700 Rod		 1997 Polaris SLT Rod		 1997 Polaris SLTX Rod		 1998 Polaris SLH Rod 1998 Polaris SLTH Rod 1998 Polaris SLTX Rod 1998 Polaris SLXH Rod 1999 Polaris SLH Rod 1999 Polaris SLTH Rod 1999 Polaris SLTX Rod 1999 Polaris SLX Rod 2000 Polaris SLH Rod 2000 Polaris Virage TX Rod 2001 Polaris SLH Rod 2001 Polaris Virage Rod 2002 Polaris Freedom Rod 2002 Polaris Virage Rod 2003 Polaris Freedom Rod 2003 Polaris Virage Rod 2004 Polaris Freedom Rod 2004 Polaris Virage Rod,{40: 'SD0852'}
26-4224,26-4224,Throttle Cable for Kawasaki 750 SXI /750 Sxi Pro 54012-3753 1995-2002,33.15,19.85,True,,"Overall Length: 100.5 In.
Throw Length: 5.0 In.

","1995 Kawasaki 750 SXi Throttle Cable
1996 Kawasaki 750 SXi Throttle Cable
1997 Kawasaki 750 SXi Throttle Cable
1998 Kawasaki 750 Sxi Pro Throttle Cable
1999 Kawasaki 750 Sxi Pro Throttle Cable
2000 Kawasaki 750 Sxi Pro Throttle Cable
2001 Kawasaki 750 Sxi Pro Throttle Cable
2002 Kawasaki 750 Sxi Pro Throttle Cable",{41: 'SD0853'}
23-303-218,23-303-218,C3 Crankshaft Bearing for Polaris 650 750 780,35.95,21.55,True,,New OE Replacment Polaris 650 750 780 C3 Crankshaft PTO Outer Bearing.,1992-1995 SL650 1992-1995 SL 750 1994-1995 SLT 750 1996-1997 SL 780 1996-1997 SLT 780 1995-1996 SLX,{42: 'SD0856'}
41-211,41-211,Installation Gasket Kit for Kawasaki 1200 Ulta 150 /STX /STX R 1999 2000-2005,59.5,35.7,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1999 Kawasaki Ultra 150 Installation Gasket Kit 2000 Kawasaki Ultra 150 Installation Gasket Kit 2001 Kawasaki Ultra 150 Installation Gasket Kit 2002 Kawasaki STX-R Installation Gasket Kit 2002 Kawasaki Ultra 150 Installation Gasket Kit 2003 Kawasaki 1200 STX Installation Gasket Kit 2003 Kawasaki STX-R Installation Gasket Kit 2003 Kawasaki Ultra 150 Installation Gasket Kit 2004 Kawasaki STX-R Installation Gasket Kit 2004 Kawasaki Ultra 150 Installation Gasket Kit 2005 Kawasaki STX-R Installation Gasket Kit,{43: 'SD0858'}
26-4225,26-4225,Throttle Cable for Kawasaki 1100 STX 54012-3750 1997,33.15,19.85,True,,"Overall Length:78.5 In.
Throw Length: 4.5 In.

",1997 Kawasaki 1100 STX Throttle Cable,{44: 'SD0863'}
41-210,41-210,Installation Gasket Kit for Kawasaki 1100 ZXI /STX 1996-2003,53.65,32.15,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1996 Kawasaki 1100 ZXI Installation Gasket Kit 1997 Kawasaki 1100 STX Installation Gasket Kit 1997 Kawasaki 1100 ZXI Installation Gasket Kit 1998 Kawasaki 1100 STX Installation Gasket Kit 1998 Kawasaki 1100 ZXI Installation Gasket Kit 1999 Kawasaki 1100 STX Installation Gasket Kit 1999 Kawasaki 1100 ZXI Installation Gasket Kit 2000 Kawasaki 1100 ZXI Installation Gasket Kit 2001 Kawasaki 1100 ZXI Installation Gasket Kit 2002 Kawasaki 1100 ZXI Installation Gasket Kit 2003 Kawasaki 1100 ZXI Installation Gasket Kit,{45: 'SD0865'}
26-4226,26-4226,Throttle Cable for Kawasaki TS 54012 1996,33.15,19.85,True,,"Overall Length: In.
Throw Length: In.

",1996 Kawasaki 650 TS Throttle Cable,{46: 'SD0871'}
26-4227,26-4227,Throttle Cable for Kawasaki 750 SS 54012-3752 1996-1997,33.15,19.85,True,,"Overall Length: In.
Throw Length: In.

","1996 Kawasaki 750 SS Throttle Cable
1997 Kawasaki 750 SS Throttle Cable",{47: 'SD0874'}
25-303,25-303,Wrist Pin Bearing for Polaris 650 750 780 SL650 750 780 /SLT750 780 /SLX 3085595 1992-1997,17.85,10.7,True,,SBT caged wrist pin bearing.,   1992 Polaris SL650 Wrist Pin Bearing 1993 Polaris SL 750 Wrist Pin Bearing 1993 Polaris SL650 Wrist Pin Bearing 1994 Polaris SL 750 Wrist Pin Bearing 1994 Polaris SL650 Wrist Pin Bearing 1994 Polaris SLT 750 Wrist Pin Bearing 1995 Polaris SL 750 Wrist Pin Bearing 1995 Polaris SL650 Wrist Pin Bearing 1995 Polaris SLT 750 Wrist Pin Bearing 1995 Polaris SLX Wrist Pin Bearing 1996 Polaris SL 780 Wrist Pin Bearing 1996 Polaris SLT 780 Wrist Pin Bearing 1996 Polaris SLX Wrist Pin Bearing 1997 Polaris SL 780 Wrist Pin Bearing 1997 Polaris SLT 780 Wrist Pin Bearing,{48: 'SD0879'}
26-4228,26-4228,Throttle Cable for Kawasaki 900 STX /STS 1100 STX 54012-3756 1999-2003,33.15,19.85,True,,"Overall Length: 72.5 In.
Throw Length: 4.5 In.

",1999 Kawasaki 900 STX Throttle Cable2000 Kawasaki 900 STX Throttle Cable2001 Kawasaki 900 STS Throttle Cable2001 Kawasaki 900 STX Throttle Cable2002 Kawasaki 900 STS Throttle Cable2002 Kawasaki 900 STX Throttle Cable2003 Kawasaki 900 STX Throttle Cable1998 Kawasaki 1100 STX Throttle Cable,{49: 'SD0890'}
41-212,41-212,Installation Gasket Kit for Kawasaki 1100 STX DI /Ultra 130 2000-2004,53.65,32.15,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",2000 Kawasaki 1100 STX DI Installation Gasket Kit 2001 Kawasaki 1100 STX DI Installation Gasket Kit 2001 Kawasaki Ultra130 Installation Gasket Kit 2002 Kawasaki 1100 STX DI Installation Gasket Kit 2002 Kawasaki Ultra130 Installation Gasket Kit 2003 Kawasaki 1100 STX DI Installation Gasket Kit 2003 Kawasaki Ultra130 Installation Gasket Kit 2004 Kawasaki Ultra130 Installation Gasket Kit,{50: 'SD1229'}
41-209,41-209,Installation Gasket Kit for Kawasaki 900 ZXI /STX/STS 1995-2004,48.25,28.95,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1995 Kawasaki 900 ZXI Installation Gasket Kit 1996 Kawasaki 900 ZXI Installation Gasket Kit 1997 Kawasaki 900 ZXI Installation Gasket Kit 1997 Kawasaki STX Installation Gasket Kit 1998 Kawasaki STX Installation Gasket Kit  1999 Kawasaki STX Installation Gasket Kit 2000 Kawasaki STX Installation Gasket Kit 2001 Kawasaki STS Installation Gasket Kit 2001 Kawasaki STX Installation Gasket Kit 2002 Kawasaki STS Installation Gasket Kit 2002 Kawasaki STX Installation Gasket Kit 2003 Kawasaki STX Installation Gasket Kit 2004 Kawasaki STX Installation Gasket Kit,{51: 'SD1232'}
41-203,41-203,Installation Gasket Kit for Kawasaki 650 X2 /SX /JetMate /TS /SC 1986-1996,41.55,24.9,True,,"This kit is every gasket needed for installation of an SBT short block, following our installation guidelines. It includes (where used): flywheel cover, intake manifold, carb base/mounting plate, exhaust manifold, headpipe & cooling gaskets/o-rings.

",1986 Kawasaki X2 Installation Gasket Kit 1987 Kawasaki 650 SX Installation Gasket Kit 1987 Kawasaki X2 Installation Gasket Kit 1988 Kawasaki 650 SX Installation Gasket Kit 1988 Kawasaki X2 Installation Gasket Kit 1989 Kawasaki 650 SX Installation Gasket Kit 1989 Kawasaki Jetmate Installation Gasket Kit 1989 Kawasaki TS Installation Gasket Kit 1989 Kawasaki X2 Installation Gasket Kit 1990 Kawasaki 650 SX Installation Gasket Kit 1990 Kawasaki Jetmate Installation Gasket Kit 1990 Kawasaki TS Installation Gasket Kit 1990 Kawasaki X2 Installation Gasket Kit 1991 Kawasaki 650 SX Installation Gasket Kit 1991 Kawasaki Jetmate Installation Gasket Kit 1991 Kawasaki TS Installation Gasket Kit 1991 Kawasaki X2 Installation Gasket Kit 1992 Kawasaki 650 SX Installation Gasket Kit 1992 Kawasaki Jetmate Installation Gasket Kit 1992 Kawasaki SC Installation Gasket Kit 1992 Kawasaki TS Installation Gasket Kit 1992 Kawasaki X2 Installation Gasket Kit 1993 Kawasaki 650 SX Installation Gasket Kit 1993 Kawasaki SC Installation Gasket Kit 1993 Kawasaki TS Installation Gasket Kit 1993 Kawasaki X2 Installation Gasket Kit 1994 Kawasaki SC Installation Gasket Kit 1994 Kawasaki TS Installation Gasket Kit 1994 Kawasaki X2 Installation Gasket Kit 1995 Kawasaki SC Installation Gasket Kit 1995 Kawasaki TS Installation Gasket Kit 1995 Kawasaki X2 Installation Gasket Kit 1996 Kawasaki TS Installation Gasket Kit,{52: 'SD1238'}
