init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications,sku
15-307A,15-307A,Regulator /Rectifier for Polaris - See Description,85.4,51.2,True,,New Replacement OE Polaris Regulator/Rectifier,2000 Polaris PRO 1200 2-Pass Regulator/Rectifier Assembly 2001 Polaris PRO 1200 2-Pass Regulator/Rectifier Assembly 2002 Polaris Octane Regulator/Rectifier Assembly 2003 Polaris Octane Regulator/Rectifier Assembly 2004 Polaris OCTANE Regulator/Rectifier Assembly,{181: 'SD32391'}
15-412A,15-412A,Regulator /Rectifier for Yamaha 1.8L 2013-2017 Short Cables,132.5,79.5,True,,"New OE Replacement Regulator /Rectifier for Yamaha 1.8L
Fits 6S5-81960-10-00 
6S5-81960-11-00
Short cables
","2013-2016 FX Cruiser SHO
2013-2017 FX Cruiser HO
2013-2017 FX HO
2013-2016 FZS 
2013-2016 FZR
2013-2017 VXR
2013-2016 VXS
2014-2015 FX SHO
2014-2017 FX Cruiser SVHO
2014-2017 FX SVHO
2016-2017 VX Cruiser HO
2017 FX LTD SVHO
2017 GP1800S    

Jet Boats

2013-2017 AR190 
2013-2016 SX190
2013-2017 242 LTD S / 242 LTD
2013-2017 212 X / 212 SS
2014-2016 AR 192 / SX 192
2014 AR 240
2016 FSH Sport/ Deluxe
2017 AR 195 / SX 195
2017 190 FSH Sport / Deluxe",{182: 'SD517240674'}
15-412A,15-412A,Regulator /Rectifier for Yamaha 1.8L 2013-2017 Short Cables,132.5,79.5,True,,"New OE Replacement Regulator /Rectifier for Yamaha 1.8L
Fits 6S5-81960-10-00 
6S5-81960-11-00
Short cables
","2013-2016 FX Cruiser SHO
2013-2017 FX Cruiser HO
2013-2017 FX HO
2013-2016 FZS 
2013-2016 FZR
2013-2017 VXR
2013-2016 VXS
2014-2015 FX SHO
2014-2017 FX Cruiser SVHO
2014-2017 FX SVHO
2016-2017 VX Cruiser HO
2017 FX LTD SVHO
2017 GP1800S    

Jet Boats

2013-2017 AR190 
2013-2016 SX190
2013-2017 242 LTD S / 242 LTD
2013-2017 212 X / 212 SS
2014-2016 AR 192 / SX 192
2014 AR 240
2016 FSH Sport/ Deluxe
2017 AR 195 / SX 195
2017 190 FSH Sport / Deluxe",{183: 'SD00216'}
16-300-42,16-300-42,Spark Plug Wire Assembly (42cm) for Polaris,16.95,11.85,False,,Polaris Spark Plug Wire Assembly - 42cm,,{184: 'SD77520'}
17-405-01,17-405-01,Ignition Coil for Yamaha GP1200/ SUV/ XL1200/ LX210/ AR210/ LS2000/ EXCITER 1998-2005,73.35,43.95,True,,"New OE Replacement Yamaha Ignition Coil - Fits 65U-85570-00-00
1 coil only",1997-1999 GP12001998 XL 12001998-1999 EXCITER 135 AND 2701999-2003 LS20001999-2004 SUV 12002003-2005 LX2102003-2005 AR210,{185: 'SD78060'}
17-407-01,17-407-01,Ignition Coil for Yamaha 1200PV 1300PV 66V-85570-00-00,66.85,39.95,True,,New OE Replacement Ignition Coil for Yamaha 1200PV & 1300PV fits- 66V-85570-00-00,2000 XR1800 2001 XR1800 2002 GP1200 2002 GP1200R 2000 GP1200 2001 GP1200R 2003 GP1300R 2004 GP1300R 2003 GP1300R 2004 GP1300R 2005 GP1300R 2006 GP1300R 2007 GP1300R 2008 GP1300R 2002 1200 2003 XLT1200 2004 XLT1200 2005 XLT1200 2001 XLT1200 1999 XL1200 LTD 2000 XL1200 LTD,{186: 'SD78061'}
17-408-01,17-408-01,4-Stroke Ignition Coil for Yamaha 1000/1100 6B6-82310-00-00 SS 6D3-82310-01-00,114.95,68.95,True,,New OE Replacement Yamaha 4-Stroke Ignition Coil 6B6-82310-00-00 SS 6D3-82310-01-00,2004-2008 FX Cruiser HO 2004-2007 FX HO 2005-2008 FX 2005-2008 FX Cruiser 2005-2014 VX 110 Sport 2005-2014 VX 110 Deluxe 2007-2014 VX 110 Cruiser 2007-2009 VX 2015 V1 / V1 Sport  JET BOATS  2005-2006 SX230 2005-2006 AR230 2005 SR230 2005-2007 / 2009 AR230 HO 2005-2009 SX230 HO 2006-2015 AR210 2006-2007 SR210 2006-2008 / 2010-2015 SX210 2007 2009 SR230 HO 2008-2010 212X 2008-2010 212SS 2008-2009 232 LTD 2009 232 LTD S 2010 212 S ,{187: 'SD52460'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{188: 'SD18991'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{189: 'SD19010'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{190: 'SD27706'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{191: 'SD29770'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{192: 'SD00004540'}
20-203,20-203,Fits Kawasaki Crankshaft 650 X2 /SX /Jetmate /TS /SC / 13031-3720 1986-1996,285.0,225.0,True,In Stock ETA: CORES FIRST,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate",   1986 Kawasaki X2 Crankshaft 1987 Kawasaki 650 SX Crankshaft 1987 Kawasaki X2 Crankshaft 1988 Kawasaki 650 SX Crankshaft 1988 Kawasaki X2 Crankshaft 1989 Kawasaki 650 SX Crankshaft 1989 Kawasaki Jetmate Crankshaft 1989 Kawasaki TS Crankshaft 1989 Kawasaki X2 Crankshaft 1990 Kawasaki 650 SX Crankshaft 1990 Kawasaki Jetmate Crankshaft 1990 Kawasaki TS Crankshaft 1990 Kawasaki X2 Crankshaft 1991 Kawasaki 650 SX Crankshaft 1991 Kawasaki Jetmate Crankshaft 1991 Kawasaki TS Crankshaft 1991 Kawasaki X2 Crankshaft 1992 Kawasaki 650 SX Crankshaft 1992 Kawasaki Jetmate Crankshaft 1992 Kawasaki SC Crankshaft 1992 Kawasaki TS Crankshaft 1992 Kawasaki X2 Crankshaft 1993 Kawasaki 650 SX Crankshaft 1993 Kawasaki SC Crankshaft 1993 Kawasaki TS Crankshaft 1993 Kawasaki X2 Crankshaft 1994 Kawasaki SC Crankshaft 1994 Kawasaki TS Crankshaft 1994 Kawasaki X2 Crankshaft 1995 Kawasaki SC Crankshaft 1995 Kawasaki TS Crankshaft 1995 Kawasaki X2 Crankshaft 1996 Kawasaki TS Crankshaft,{193: 'SD00009532'}
20-207,20-207,"Fits Kawasaki Crankshaft 750 ""Big Pin"" 13031-3730 ZXI SS SS XI STX SXI Pro 1995-2002",345.0,259.0,True,In Stock ETA: 2-3 Days,"Remanufactured Crankshaft, including all new main and wrist-pin bearings, inner seals and rods. Trued & welded to better than OEM specifications.

This product is sold on an exchange basis.
Does not qualify for free shipping
Please call SBT for Shipping Rate","1995 Kawasaki 750 SS Crankshaft 1995 Kawasaki 750 Sxi Crankshaft 1995 Kawasaki 750 ZXI Crankshaft 1995 Kawasaki ST Crankshaft 1995 Kawasaki STS Crankshaft 1995 Kawasaki Super Sport XI1996 Kawasaki 750 Sxi Crankshaft 1996 Kawasaki 750 ZXI Crankshaft 1996 Kawasaki SS Crankshaft 1996 Kawasaki STS Crankshaft 1996 Kawasaki Super Sport XI Crankshaft 1997 Kawasaki 750 Sxi Crankshaft 1997 Kawasaki 750 ZXI Crankshaft 1997 Kawasaki SS Crankshaft 1997 Kawasaki STS Crankshaft 1997 Kawasaki Super Sport XI Crankshaft1998 Kawasaki 750 STX Crankshaft 1998 Kawasaki SXI PRO Crankshaft 1998 Kawasaki Xi Sport Crankshaft1999 Kawasaki SXI PRO Crankshaft
 1999 Kawasaki Xi Sport Crankshaft 2000 Kawasaki SXI PRO Crankshaft 2001 Kawasaki SXI PRO Crankshaft 2002 Kawasaki SXI PRO Crankshaft2003 Kawasaki 800-SX-R
2004 Kawasaki 800-SX-R
2005 Kawasaki 800-SX-R
2006 Kawasaki 800-SX-R
2007 Kawasaki 800-SX-R
2008 Kawasaki 800-SX-R
2009 Kawasaki 800-SX-R
2010 Kawasaki 800-SX-R
2011 Kawasaki 800-SX-R",{194: 'SD508519138'}
