sku,status,title,condition,orderingpn,manufacturerpartnumber,manufacturer,vendor,stock,locationinwarehouse,totalsold,cost,price,amznprice,bigcommerceprice,ebayid,amznsku,bigcommercelistingid,dateupdated,updatedbyfullname,sbt_partnumber,sbt_title,sbt_retailcost,sbt_dealercost
SD00002336,publish,Yamaha AR190-192-210-230-240-SR210-230 Jet Pump Housing-WearRing 66V-51312-01-94,New,78-406-01,78-406-01,,SBT,12,,0,141.8,236.4,236.4,236.4,295123947479,,101854.0,2022-07-31 08:41:22,FE,78-406-01,Yamaha Jet Pump Housing w/ Liner,236.4,141.8
SD00002367,publish,Sea-Doo RXP-X 255-RXT iS 255/260-GTX LTD-RXT 260-RXT-X 260 Intercooler SBT33-113,New,33-113-1,33-113-1,,SBT,61,,1,299.0,399.0,0.0,399.0,124054923491,,101885.0,2021-09-16 14:39:26,Monica Vallejo,33-113-1,Sea-Doo Intercooler (2-year Warranty)   ,399.0,299.0
SD00002464,publish,Yamaha FX HO-VXR-VXS-242 LTD-AR190-SX190 Exhaust Camshaft 6BH-12181-00-00 Head,New,46-414-30B,46-414-30B,,SBT,89,,0,212.6,354.45,354.45,354.45,303464574167,,101974.0,2022-03-17 17:05:53,Maria Raigosa,46-414-30B,Yamaha 1.8L Exhaust Camshaft,354.45,212.6
SD00002473,publish,Kawasaki 650-750c SX-ZXI-XIR-STX-SXI-XI Pro-ST Crankshaft End Seal KT SBT 21-203,New,21-203,21-203,,SBT,80,,2,12.2,21.96,20.35,21.96,293449910549,,101983.0,2022-03-17 17:05:53,Antonella L.Coronel,21-203,Kawasaki 650/750 Crankshaft Seal Kit,20.35,12.2
SD00002577,publish,Sea-Doo 4Tec 155HP GTX-RXP-GTI-Challenger-Islandia 2002-17 Complete Engine SBT,Re-manufactured,40-112,40-112,,SBT,50,,0,1903.2,2239.95,2239.95,2239.95,125474453341,,102085.0,2022-08-20 16:20:19,J. Daniel,40-112,Sea-Doo GTX 4-TEC up to 2005,2239.95,1903.2
SD00002891,disable,Yamaha 1.8L AR190-192-FX SHO-FZR-FZS-SX192-240 Waverunner JetbBoat Engine Motor,Re-manufactured,40-418,40-418,,SBT,21,,0,3359.95,4096.58,3674.95,3991.4,0,,102373.0,2022-08-20 16:34:31,Libia Bulk cost 7/30/2026,40-418,"Yamaha 1.8l SHO Engine (big plate, breather hole) Upgr",3998.95,3359.95
SD00003106,publish,"Kawasaki Ultra 150 1999-2004, STX-R 2002-2004 Connecting Rod-Bearing-Pin Jetski",New,23-211-122,23-211-122,,SBT,98,,0,67.75,112.95,112.95,112.95,124912730042,,102582.0,2022-03-17 17:05:53,FE,23-211-122,Kawasaki ULTRA 150 Rod,112.95,67.75
SD00003272,publish,Yamaha 650-701-760-1100-1200cc Non-PV Piston Wrist Pin Bearing 93310-320U2-00,New,25-401,25-401,,SBT,168,,2,10.7,18.3,18.07,18.3,124174578800,,102725.0,2022-03-17 17:05:53,Maria Raigosa,25-401,Yamaha 650/701/760/1100/1200 Wrist Pin Bearing,17.85,10.7
SD00003431,publish,"Yamaha GP800R 00-05, GP1200R-GP1300R 00-02 Elite Traction Mats Foot Pad BlackTip",New,130BE417,130BE417,,SBT,67,,1,139.25,202.96,198.95,202.96,124189021912,,102873.0,2022-03-17 17:05:53,Antonella L Coronel,130BE417,Yamaha-Traction-Mats-GP-1200R-800-1300-R-00-2008,198.95,139.25
SD00003500,disable,Sea-Doo Islandia-Utopia-Challenger-Wake-Sportster Jet Pump 267000056 Most 155HP,New,78-112A-01K,78-112A-01K,,SBT,0,,3,311.95,519.95,519.95,519.95,0,,102938.0,2022-10-28 12:59:21,Libia Bulk cost 7/30/2114,78-112A-01K,Sea-Doo 4 Stroke Jet Pump Assy,519.95,311.95
SD00003501,publish,Sea-Doo Speedster Utopia-Wake-Islandia Jet Pump Ass 267000417 Most 215-255-260HP,New,78-112B-01K,78-112B-01K,,SBT,50,,1,311.95,519.95,519.95,519.95,295192058701,,102939.0,2022-08-31 00:49:13,J. Daniel,78-112B-01K,Sea-Doo 4 Stroke Jet Pump Assy,519.95,311.95
SD00003502,publish,Yamaha AR SX 230(04)-SR 230(03)-AR230 HO Elite Traction Mats Foot Pad BlackTip,New,130BE911,130BE911,,SBT,21,,1,1224.95,1749.95,1749.95,1749.95,303579959905,,102940.0,2022-03-17 17:05:53,Maria Raigosa,130BE911,Yamaha-Traction-Mat-SR-230-AR-CA-2003-2004,1749.95,1224.95
SD00003503,publish,Yamaha AR&SX 240HO 10-11/242Ltd S 10-14 Elite Traction Mats Foot Pad BlackTip,New,130BE910,130BE910,,SBT,21,,0,909.25,1298.95,1298.95,1298.95,124202378469,,102941.0,2022-03-17 17:05:53,Monica Vallejo,130BE910,Yamaha JET BOAT 242 ltd/AR 240 HO/SX 240 HO/SXT 1800 2,1298.95,909.25
SD00003505,publish,"Yamaha AR230 HO 07-09, SR230 HO 07, SX230 HO 07-09 Elite Traction Mats BlackTip",New,130BE908,130BE908,,SBT,21,,0,909.25,1298.95,1298.95,1298.95,303580013568,,102942.0,2022-03-17 17:05:53,Monica Vallejo,130BE908,Yamaha-Traction-AR-230-HO-SR-232-SX-2007-2009,1298.95,909.25
SD00003506,publish,"Yamaha SR 210 06-07, AR210 06-10 Elite Traction Mats Foot Pad 130BE906 BlackTip",New,130BE906,130BE906,,SBT,21,,0,909.25,1298.95,1298.95,1298.95,303580022422,,102943.0,2022-03-17 17:05:53,Monica Vallejo,130BE906,Yamaha-Traction-AR-210-SX-212-SS-2006-2012,1298.95,909.25
SD00003508,publish,Yamaha AR&SX 230/AR23HO Elite Traction Mats Foot Pad BlackTip JetBoat 130BE905,New,130BE905,130BE905,,SBT Jet Boat,21,,2,1224.95,1749.95,1749.95,1749.95,293594573674,,102945.0,2022-04-16 09:47:30,1659.95,130BE905,Yamaha-Traction-Mat-AR-230-SR-SX-2005-2006,1749.95,1224.95
SD00003509,publish,Yamaha AR190 2011-12 Jet Boat Elite Traction Mats Foot Pad PWC BlackTip,New,130BE904,130BE904,,SBT Jet Boat,21,,0,734.95,1049.99,1049.99,1049.99,303580245802,,102946.0,2022-04-16 09:47:30,Maria Raigosa,130BE904,Yamaha-Traction-Mats-AR-190-SX-190-2017,1049.95,734.95
SD00003510,publish,Yamaha 2003-05 LX-210 LS-2000 Jet Boat Elite Traction Mats Foot Pad PWC BlackTip,New,130BE902,130BE902,,SBT Jet Boat,21,,0,1224.95,1749.95,1749.95,1749.95,293594586381,,102947.0,2022-04-16 09:47:30,Maria Raigosa,130BE902,Yamaha-Traction-Mat-AR210-LX210-2003-2005,1749.95,1224.95
SD00003522,publish,Yamaha Polaris Octane w/o rail caps 02-04 Elite Traction Mats Foot Pad BlackTip,New,130BE307,130BE307,,SBT,29,,0,144.15,221.5,217.14,221.5,293595322754,,102959.0,2022-03-17 17:05:53,Maria Raigosa,130BE307,Polaris-Traction-Mats-Octane-2004-2003-2002,205.95,144.15
SD00003523,publish,"Yamaha Exciter220,Single,Twin,135 SE,270TE Elite Traction Mats Foot Pad BlackTip",New,130BE900,130BE900,,SBT,21,,0,489.25,699.66,699.66,699.66,124203510432,,102960.0,2022-03-17 17:05:53,Maria Raigosa,130BE900,Yamaha-Traction-Mat-Exciter-220-135-SE-270-TE,698.95,489.25
SD00003524,publish,Yamaha XR 1800 2000-01 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE903,130BE903,,SBT Jet Boat,21,,0,430.45,619.14,619.14,619.14,303580867923,,102961.0,2022-04-16 09:47:30,Maria Raigosa,130BE903,Yamaha-Traction-Mat-XR-1800-2000-2001,614.95,430.45
SD00003527,publish,Sea-Doo 2007-11 Speedster 150  Elite Traction Mats Foot Pad Jet Boat BlackTip,New,130BE816,130BE816,,SBT Jet Boat,28,,1,489.25,699.66,699.66,699.66,293595511257,,102964.0,2022-06-22 05:48:16,FE,130BE816,Sea-Doo-Traction-Mat-Speedster-150-215-SC-255,698.95,489.25
SD00003528,publish,Sea-Doo Sportster 4-Tec 03-06 Jet Boat Elite Traction Mats Foot Pad PWC BlackTip,New,130BE815,130BE815,,SBT Jet Boat,28,,0,489.25,699.66,699.66,699.66,293595522138,,102965.0,2022-04-16 09:47:30,Maria Raigosa,130BE815,Sea-Doo-Traction-Mat-Sportster-4-Tec-2003-06,698.95,489.25
SD00003529,publish,"Sea-Doo Sportster/Sportster LE,LT,LE DI/Challenger Elite Traction Mats BlackTip",New,130BE813,130BE813,,SBT,28,,0,489.25,699.66,699.66,699.66,293858667151,,102971.0,2022-03-17 17:05:53,Maria Raigosa,130BE813,Sea-Doo-Traction-Mats-Sportster-LE-LT-DI,698.95,489.25
SD00003536,publish,Sea-Doo Speedster-Speedster 1600 240 ER Elite Traction Mats Foot Pad BlackTip,New,130BE812,130BE812,,SBT,28,,0,447.95,639.9,573.95,639.9,303581097063,,102972.0,2020-11-27 01:25:40,Monica Vallejo,130BE812,Sea-Doo-Traction-Mat-Speedster-1600-240,523.95,366.75
SD00003555,publish,Sea-Doo  RXT-X 300 2016-17 Elite Traction Mats Foot Pad BlackTip,New,130BE123,130BE123,,SBT,29,,0,139.25,202.96,198.95,202.96,303584658423,,102988.0,2022-03-17 17:05:53,Maria Raigosa,130BE123,Sea-Doo Elite Traction Mat Kit RXT-X300 2016 2017,198.95,139.25
SD00003558,publish,Sea-Doo Challenger 1996-1998&2000 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE803,130BE803,,SBT Jet Boat,28,,0,438.85,631.29,631.29,631.29,124210056058,,102991.0,2022-04-16 09:47:30,Maria Raigosa,130BE803,Sea-Doo-Traction-Mat-Challenger-Speedster,626.95,438.85
SD00003560,publish,Sea-Doo Speedster 1994-95 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE800,130BE800,,SBT Jet Boat,28,,0,447.95,639.9,573.95,639.9,293600635893,,102992.0,2022-04-16 09:47:30,Monica Vallejo,130BE800,Sea-Doo-Jet-Boat-Traction-Mat-Speedster-Sportster,349.95,244.95
SD00003561,publish,"Honda R-12 , R-12X Elite Traction Mats Foot Pad BlackTip",New,130BE601,130BE601,,SBT,29,,0,139.25,209.03,198.95,209.03,303585511570,,102993.0,2022-03-17 17:05:53,Maria Raigosa,130BE601,Honda-Traction-Mats-R12-X-2004-2005-2006-2007,198.95,139.25
SD00003563,publish,"Honda F-12, F-12X 2002-07 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE600,130BE600,,SBT,29,,0,139.25,209.03,198.95,209.03,293601853468,,102994.0,2022-03-17 17:05:53,Maria Raigosa,130BE600,Honda-Traction-Mats-F12-X-GPS-2002-2007,198.95,139.25
SD00003564,publish,"Yamaha FX HO&SHO,FX Cruiser HO&SHO Elite Traction Mats Foot Pad BlackTip",New,130BE423,130BE423,,SBT,66,,2,139.25,202.96,198.95,202.96,303586507070,,102995.0,2022-06-06 14:37:50,Antonella L Coronel,130BE423,Yamaha-Traction-Mats-FX-SHO-Cruise-FZS-VXR-FZR-VXS,198.95,139.25
SD00003565,publish,Sea-Doo Challenger 210 310&SE 310 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE822,130BE822,,SBT Jet Boat,28,,0,734.95,1049.99,1049.99,1049.99,293601967880,,102996.0,2022-04-16 09:47:30,Maria Raigosa,130BE822,Sea-Doo-Traction-mat-Sea-Doo-Challenger-210-SP,1049.95,734.95
SD00003566,publish,Sea-Doo Speedster200&Wake 2004-12 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE817,130BE817,,SBT Jet Boat,28,,0,734.95,1049.99,1049.99,1049.99,303586649230,,102997.0,2022-04-16 09:47:30,Maria Raigosa,130BE817,Sea-Doo-Traction-Mat-Speedster-200-4Tec-SCWake,1049.95,734.95
SD00003567,publish,Sea-Doo Challenger X 2003-05 Jet Boat Elite Traction Mats Foot Pad BlackTip,New,130BE809,130BE809,,SBT Jet Boat,28,,0,489.25,699.66,723.86,699.66,124212601946,,102998.0,2022-04-16 09:47:30,Maria Raigosa,130BE809,Sea-Doo-Traction-Mat-Challenger-X-240-EFI-Wake,698.95,489.25
SD00003568,publish,"Sea-Doo Challenger 2000, CX20 Jet Boat Elite Traction Mats Foot Pad BlackTip",New,130BE808,130BE808,,SBT Jet Boat,27,,1,489.25,698.95,698.95,698.95,124212610497,,102999.0,2022-06-13 12:28:28,Antonella L Coronel,130BE808,Sea-Doo-Traction-Mat-Challenger-2000-240-250,698.95,489.25
SD00003569,publish,"Yamaha VX Sport, Deluxe,Cruiser, VXR,VX Elite Traction Mats Foot Pad BlackTip",New,130BE422,130BE422,,SBT,80,,1,139.25,198.95,198.95,198.95,293602855537,,103000.0,2022-03-17 17:05:53,Antonella L.Coronel,130BE422,Yamaha-Traction-Mats-VX-Deluxe-Cruiser-Sport-VXR,198.95,139.25
SD00003570,publish,"Yamaha  WaveRaider 700,1100,Deluxe Only Elite Traction Mats Foot Pad BlackTip",New,130BE421,130BE421,,SBT,67,,1,139.25,202.96,198.95,202.96,293602873960,,103001.0,2022-12-22 09:40:24,Maria Raigosa,130BE421,Yamaha-Traction-Mats-Wave-Raider-700-1100,198.95,139.25
SD00003571,publish,"Yamaha VX3-PASS,Cruiser,VX110 Deluxe&Sport Elite Traction Mats Foot Pad BlackTip",New,130BE420,130BE420,,SBT,68,,0,144.15,210.08,236.91,210.08,124212648339,,103002.0,2022-03-17 17:05:53,Maria Raigosa,130BE420,Yamaha-Traction-Mats-VX110-Deluxe-Sport-Cruiser,205.95,144.15
SD00003572,publish,"Yamaha FX SHO&HO,FZR&FZS Elite Traction Mats Foot Pad BlackTip",New,130BE419,130BE419,,SBT,66,,4,144.15,210.08,236.91,210.08,293603027800,,103003.0,2022-08-30 05:53:02,Antonella L Coronel,130BE419,Yamaha-Traction-Mats-FXSHO-HO-Cruiser-FZR-FZS,205.95,144.15
SD00003573,publish,"Yamaha FX,FX 140,Cruiser,HO&SHO,FX 3 Pass Elite Traction Mats Foot Pad BlackTip",New,130BE418,130BE418,,SBT,68,,0,144.15,210.08,236.91,210.08,293603037717,,103004.0,2022-03-17 17:05:53,Maria Raigosa,130BE418,Yamaha-Traction-Mats-FX140-Cruiser-HO-SHO-2002-08,205.95,144.15
SD00003574,publish,"Yamaha GP 760,800,1200&Wave Runner 760 Elite Traction Mats Foot Pad BlackTip",New,130BE416,130BE416,,SBT,68,,0,139.25,202.96,227.42,202.96,124212751470,,103005.0,2022-03-17 17:05:53,Maria Raigosa,130BE416,Yamaha-Traction-Mats-GP1200-Wave-Runner-760-800,198.95,139.25
SD00003575,publish,"Yamaha XL 1200 Ltd,XL 800,XLT 1200&800 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE415,130BE415,,SBT,67,,1,139.25,198.95,198.95,198.95,293603061515,,103006.0,2022-03-17 17:05:53,Antonella L Coronel,130BE415,Yamaha-Traction-Mats-XL-1200-800-XLT-1999-2005,198.95,139.25
SD00003577,publish,"Yamaha Venture,XL1200(98),XL700&760(98-04) Elite Traction Mats Foot Pad BlackTip",New,130BE414,130BE414,,SBT,68,,0,139.25,202.96,198.95,202.96,303588258399,,103007.0,2022-03-17 17:05:53,Maria Raigosa,130BE414,Yamaha-Traction-Mats-Venture-700-1100-760-XL1200,198.95,139.25
SD00003578,publish,"Yamaha VXR 650 91-95,VXR Pro 700 93-94 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE413,130BE413,,SBT,68,,0,139.25,202.96,198.95,202.96,303588267859,,103008.0,2022-03-17 17:05:53,Maria Raigosa,130BE413,Yamaha-Traction-Mats-VXR-650-Pro-700-1991-1995,198.95,139.25
SD00003583,publish,"Yamaha Wave Raider 1100,700,760 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE412,130BE412,,SBT,68,,0,139.25,202.96,227.42,202.96,124213815599,,103009.0,2022-03-17 17:05:53,Maria Raigosa,130BE412,Yamaha-Traction-Mats-wave-Raider-760-1100-700,198.95,139.25
SD00003584,publish,"Yamaha Super Jet 700,650 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE408,130BE408,,SBT,68,,0,139.25,202.96,227.42,202.96,293604039918,,103010.0,2022-03-17 17:05:53,Maria Raigosa,130BE408,Yamaha-Traction-Mats-SuperJet-700-650-1996-2013,198.95,139.25
SD00003585,publish,"Yamaha Super Jet 650,700 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE407,130BE407,,SBT,68,,0,139.25,202.96,227.42,202.96,303588308631,,103011.0,2022-03-17 17:05:53,Maria Raigosa,130BE407,Yamaha-Traction-Mats-SuperJet-650-700-1990-1995,198.95,139.25
SD00003586,publish,Yamaha Wave Blaster II 760 96-97 Elite Traction Mats Foot Pad BlackTip,New,130BE405,130BE405,,SBT,29,,0,139.25,202.96,227.42,202.96,124213847278,,103012.0,2022-03-17 17:05:53,Maria Raigosa,130BE405,Yamaha-Traction-Mats-Wave-Blaster760-1996-1997,198.95,139.25
SD00003587,publish,Yamaha Wave Blaster 700 93-96 Elite Traction Mats Foot Pad PWC BlackTip,New,130BE404,130BE404,,SBT,29,,0,139.25,202.96,227.42,202.96,293604073067,,103013.0,2022-12-22 09:40:24,Maria Raigosa,130BE404,Yamaha-Traction-Mats-Wave-Blaster700-1993-1996,198.95,139.25
SD00003588,publish,"Yamaha Wave Runner III 650,700 Elite Traction Mats Foot Pad BlackTip",New,130BE403,130BE403,,SBT,29,,0,139.25,202.96,227.42,202.96,124213860735,,103014.0,2022-03-17 17:05:53,Maria Raigosa,130BE403,Yamaha-Traction-Mats-Wave-RunnerIII-650-700-90-97,198.95,139.25
SD00003589,publish,Yamaha SUV 1200 99-04 Elite Traction Mats Foot Pad BlackTip,New,130BE402,130BE402,,SBT,29,,0,144.15,210.08,236.91,210.08,303588517412,,103015.0,2022-03-17 17:05:53,Maria Raigosa,130BE402,Yamaha-Traction-Mats-SUV-1999-2004,205.95,144.15
SD00003591,publish,Yamaha Wave Runner 500 89-93 & LX 91-93 Elite Traction Mats Foot Pad BlackTip,New,130BE400,130BE400,,SBT,29,,0,139.25,202.96,227.42,202.96,303589085373,,103018.0,2022-03-17 17:05:53,Maria Raigosa,130BE400,Yamaha-Traction-Mats-Wave-Runner-500LX-1989-1993,198.95,139.25
SD00003593,publish,"Polaris MSX 110,140,150 2003-04 Elite Traction Mats Foot Pad BlackTip",New,130BE308,130BE308,,SBT,29,,0,144.15,221.5,249.87,221.5,293605020504,,103019.0,2022-03-17 17:05:53,Maria Raigosa,130BE308,Polaris-Traction-Mats-MSX140-110-150-2003-2004,205.95,144.15
SD00003594,publish,"Polaris Genesis, FFI & I 99-04 Elite Traction Mats Foot Pad BlackTip",New,130BE306,130BE306,,SBT,29,,0,139.25,202.96,227.42,202.96,293605033041,,103020.0,2022-03-17 17:05:53,Maria Raigosa,130BE306,Polaris-Traction-Mats-Genesis-I-1999-2004,198.95,139.25
SD00003595,publish,"Polaris Virage 00-04,Freedom 02-04 Elite Traction Mats Foot Pad PWC BlackTip",New,130BE305,130BE305,,SBT,29,,0,139.25,202.96,227.42,202.96,124214795816,,103021.0,2022-03-17 17:05:53,Maria Raigosa,130BE305,Polaris-Traction-Mats-Freedom-VirageTX-Txi-00-04,198.95,139.25
SD00003596,publish,"Polaris SLT 700 750 780,SLTX,SLTH,SLTX-B Elite Traction Mats Foot Pad BlackTip",New,130BE304,130BE304,,SBT,45,,1,139.25,198.95,227.42,198.95,303589116596,,103022.0,2022-03-17 17:05:53,Maria Raigosa,130BE304,Polaris-Traction-Mats-SLT-700-750-780-SLTX-SLTH,198.95,139.25
SD00003598,publish,Polaris SLH SLX Pro 1200 Elite Traction Mats Foot Pad PWC BlackTip,New,130BE303,130BE303,,SBT,29,,0,139.25,202.96,227.42,202.96,293606105390,,103024.0,2022-03-17 17:05:53,Maria Raigosa,130BE303,Polaris-Traction-Mats-Pro1200-SLH-SLX-2000-2001,198.95,139.25
SD00003601,publish,"Polaris SLXH, SLH & SLX Elite Traction Mats Foot Pad Jet Ski BlackTip",New,130BE302,130BE302,,SBT,29,,0,139.25,202.96,227.42,202.96,0,,103026.0,2022-03-17 17:05:53,Maria Raigosa,130BE302,Polaris-Traction-Mats-SLX-SLXH-1998-1999-SLH,198.95,139.25
SD00003602,publish,Polaris Hurricane 96-97 Elite Traction Mats Foot Pad w PSA BlackTip,New,130BE301,130BE301,,SBT,29,,0,139.25,202.96,239.33,202.96,124217017155,,103031.0,2022-03-17 17:05:53,Maria Raigosa,130BE301,Polarisaris-Traction-Mats-1996-1997-Hurricane,198.95,139.25
SD00003607,publish,"Polaris  SL, SLX pre 1999, Pro 785 Elite Traction Mats Foot Pad BlackTip",New,130BE300,130BE300,,SBT,29,,0,139.25,202.96,227.42,202.96,124217026331,,103032.0,2022-03-17 17:05:53,Maria Raigosa,130BE300,Polarisaris-Traction-Mats-SL650-750-780-700-1050-900,198.95,139.25
SD00003610,publish,Kawasaki 800 SXR 03-11 Elite Traction Mats Foot Pad BlackTip,New,130BE213,130BE213,,SBT,29,,0,139.25,202.96,227.42,202.96,293608187005,,103034.0,2022-03-17 17:05:53,Maria Raigosa,130BE213,Kawasaki-Traction-Mats-800-SXR-2003-2011,198.95,139.25
SD00003611,publish,"Kawasaki  750 SX, SXI, SXI PRO Elite Traction Mats Foot Pad BlackTip",New,130BE211,130BE211,,SBT,29,,0,79.75,113.95,152.03,113.95,303591835961,,103035.0,2022-04-16 09:41:57,Maria Raigosa,130BE211,Kawasaki-Traction-Mats-750SX-SXI-Pro-1992-2002,113.95,79.75
SD00003614,publish,"Kawasaki 750 SS,Xi Sport,SuperSport XI,XiR Elite Traction Mats Foot Pad BlackTip",New,130BE210,130BE210,,SBT,29,,0,139.25,202.96,227.42,202.96,303592711145,,103038.0,2022-03-17 17:05:53,Maria Raigosa,130BE210,Kawasaki-Traction-Mats-750SS-Super-Sport-XI-XiR,198.95,139.25
SD00003615,publish,Kawasaki 650 SX 87-93 Elite Traction Mats Foot Pad BlackTip,New,130BE209,130BE209,,SBT,29,,0,79.75,113.95,152.03,113.95,124218999024,,103039.0,2022-04-16 09:41:57,Maria Raigosa,130BE209,Kawasaki-Traction-Mats-650SX-1987-1993,113.95,79.75
SD00003616,publish,"Kawasaki STX15F&12F,STX,1100 STXDI,All STX Elite Traction Mats Foot Pad BlackTip",New,130BE208,130BE208,,SBT,29,,0,139.25,202.96,227.42,202.96,124219012894,,103040.0,2022-03-17 17:05:53,Maria Raigosa,130BE208,Kawasaki-Traction-Mats-1100-DI-900-1200-R12F-15F,198.95,139.25
SD00003617,publish,"Kawasaki 1100  900 STX,900 STS 01-02 Elite Traction Mats Foot Pad BlackTip",New,130BE207,130BE207,,SBT,29,,0,139.25,202.96,227.42,202.96,293609292769,,103041.0,2022-03-17 17:05:53,Maria Raigosa,130BE207,Kawasaki-Traction-Mats-1100-STX-900-STS-1997-2001,198.95,139.25
SD00003618,publish,"Kawasaki ST,STS,750 & 900 STX Elite Traction Mats Foot Pad BlackTip",New,130BE206,130BE206,,SBT,29,,0,139.25,202.96,227.42,202.96,293609297144,,103042.0,2022-03-17 17:05:53,Maria Raigosa,130BE206,Kawasaki-Traction-Mats-ST-STS900-STX750-1994-98,198.95,139.25
SD00003619,publish,"Kawasaki Ultra 250 300X,310 LX R&X SE,260 LX&X Elite Traction Mats BlackTip",New,130BE205,130BE205,,SBT,29,,2,144.15,221.5,249.87,221.5,303593718339,,103045.0,2022-08-15 13:51:40,Antonella L Coronel,130BE205,Kawasaki Elite Traction Mats Ultra 250 /Ultra LX 07-17,205.95,144.15
SD00003622,publish,Kawasaki Ultra 150 99-05 &130 01-04 Elite Traction Mats Foot Pad BlackTip,New,130BE204,130BE204,,SBT,45,,1,139.25,202.96,227.42,202.96,124220151710,,103046.0,2022-03-17 17:05:53,Antonella L Coronel,130BE204,Kawasaki-Traction-Mats-Ultra130-Ultra150-1999-2005,198.95,139.25
SD00003623,publish,Kawasaki 750 900 1100 ZXI Elite Traction Mats Foot Pad BlackTip,New,130BE203,130BE203,,SBT,29,,0,139.25,202.96,227.42,202.96,303593740253,,103047.0,2022-03-17 17:05:53,Maria Raigosa,130BE203,Kawasaki-Traction-Mats-750-ZXI-900-1100-1995-1996-2003,198.95,139.25
SD00003624,publish,Kawasaki 550SX 90-95 Elite Traction Mats Foot Pad BlackTip,New,130BE202,130BE202,,SBT,29,,0,79.75,113.95,152.03,113.95,124220184789,,103048.0,2022-04-16 09:41:57,Maria Raigosa,130BE202,Kawasaki-Traction-Mats-550-SX-1990-1995-440,113.95,79.75
SD00003625,publish,Kawasaki X2 86-95 Elite Traction Mats Foot Pad BlackTip,New,130BE201,130BE201,,SBT,29,,0,139.25,202.96,227.42,202.96,293610430991,,103049.0,2022-03-17 17:05:53,Maria Raigosa,130BE201,Kawasaki-Traction-Mats-1986-1994-X2,198.95,139.25
SD00003637,publish,Kawasaki JS 300 440 550 82-89 Elite Traction Mats Foot Pad  w PSA BlackTip,New,130BE200,130BE200,,SBT,29,,0,139.25,202.96,227.42,202.96,303597278508,,103061.0,2022-03-17 17:05:53,Maria Raigosa,130BE200,Kawasaki-Traction-Mats-JS-550-JS440-1982-1989,198.95,139.25
SD00003638,publish,"Sea-Doo RXT260,WakePro215,GTX155,Limited215,230&300 Elite Traction Mats BlackTip",New,130BE122,130BE122,,SBT,29,,0,139.25,202.96,198.95,202.96,293614602608,,103062.0,2022-03-17 17:05:53,Maria Raigosa,130BE122,"Sea-Doo-Traction-Mats-2016 & 2017 GTX, RXT, Wake Pro 21",198.95,139.25
SD00003639,publish,Sea-Doo Spark HO 3 & 2 seat w Extended Platform Elite Traction Mats BlackTip,New,130BE121,130BE121,,SBT,45,,2,139.25,202.96,227.42,202.96,124224361086,,103063.0,2022-12-22 09:40:24,FE,130BE121,Sea-Doo-Traction-Mats-Spark-2014-3-seat,198.95,139.25
SD00003640,publish,Sea-Doo Spark 2 Seat w out Extended Swim Platform Elite Traction Mats BlackTip,New,130BE120,130BE120,,SBT,28,,1,139.25,198.95,198.95,198.95,293614631285,,103064.0,2022-03-20 09:47:34,FE,130BE120,Sea-Doo-Traction-Mats-Spark-2014-2-seat,198.95,139.25
SD00003643,publish,"Sea-Doo RXP-X 260&300, GTR-X 230 Elite Traction Mats Foot Pad w PSA BlackTip",New,130BE119,130BE119,,SBT,29,,0,139.25,202.96,227.42,202.96,124225379232,,103067.0,2022-03-17 17:05:53,Maria Raigosa,130BE119,Sea-Doo-Traction-Mats-RXP-X-2012-2013,198.95,139.25
SD00003644,publish,"Sea-Doo 2010-15 GTX, RXT, RXT-X, Wake Pro Elite Traction Mats Foot Pad BlackTip",New,130BE117,130BE117,,SBT,26,,3,139.25,198.95,227.42,198.95,293615648461,,103068.0,2022-12-21 10:01:28,Antonella L Coronel,130BE117,Sea-Doo-Traction-Mats-RXT-215-260-GTX-155-Wake,198.95,139.25
SD00003645,publish,"Sea-Doo  GTI, Wake, GTR, GTS 130 & Rental Elite Traction Mats Foot Pad BlackTip",New,130BE116,130BE116,,SBT,29,,0,139.25,202.96,227.42,202.96,303598134455,,103069.0,2022-03-17 17:05:53,Maria Raigosa,130BE116,Sea-Doo-Traction-Mats-GTI-130-155-GTS-Wake-GTR,198.95,139.25
SD00003646,publish,"Sea-Doo RXT-IS, GTX Ltd IS, GTX S & IS Elite Traction Mats Foot Pad BlackTip",New,130BE115,130BE115,,SBT,29,,0,139.25,202.96,227.42,202.96,303598146295,,103070.0,2022-03-17 17:05:53,Maria Raigosa,130BE115,Sea-Doo-Traction-Mats-GTX-IS-155-RXT-255-XRS,198.95,139.25
